"apgroup_num","apgroup_name","apmean_bno2","apmean_bpm25"
4313,"E01032434",11.247,8.206
4314,"W01000695",2.441,5.189
4315,"E01021903",7.077,9.05
4316,"E01013535",13.391,9.919
4317,"E01021982",6.13,8.477
4318,"E01013534",10.654,9.42
4319,"W01000614",2.081,4.775
4320,"W01000617",1.364,4.769
4321,"W01000696",2.476,5.175
4322,"W01000697",3.902,5.501
4323,"E01013537",12.445,9.689
4324,"E01021980",7.569,8.696
4325,"E01021901",6.171,8.866
4326,"E01005891",18.655,9.321
4327,"E01009376",16.747,10.368
4328,"E01031718",12.891,9.219
4329,"W01000615",1.991,5.061
4330,"E01028547",10.7,10.24
4331,"W01000694",3.66,5.372
4332,"E01017183",12.75,8.849
4333,"E01005587",11.516,7.798
4334,"E01025688",6.487,8.454
4335,"E01024298",10.937,9.441
4336,"E01004710",29.457,13.595
4337,"E01014464",9.716,8.967
4338,"W01000250",5.703,6.462
4339,"E01017593",9.173,9.028
4340,"W01001313",3.894,5.862
4341,"E01031809",8.896,8.847
4342,"E01003365",18.994,11.963
4343,"E01020879",3.995,5.607
4344,"E01020016",8.451,7.775
4345,"E01010474",11.305,8.771
4346,"E01017912",13.849,9.872
4347,"E01029120",6.866,7.505
4348,"W01000680",2.481,5.018
4349,"W01001176",4.541,6.081
4350,"E01023865",16.085,10.407
4351,"E01013369",11.795,8.699
4352,"E01030871",5.611,7.764
4353,"E01024071",9.359,9.431
4354,"E01022425",12.428,8.761
4355,"E01013929",17.887,10.647
4356,"E01025172",9.617,6.376
4357,"E01027599",5.535,6.677
4358,"E01007692",9.109,8.318
4359,"E01004441",26.381,12.714
4360,"E01021304",14.043,10.34
4361,"E01001487",18.861,12.357
4362,"E01022077",6.122,9.029
4363,"E01017940",11.665,8.78
4364,"E01024685",10.304,11.703
4365,"E01021214",7.098,8.533
4366,"E01009724",13.622,9.101
4367,"E01023988",6.102,8.627
4368,"E01025001",5.331,6.232
4369,"E01016920",12.885,10.404
4370,"E01028175",12.309,9.356
4371,"E01020596",12.685,6.955
4372,"E01008620",7.014,6.387
4373,"E01020653",3.905,5.136
4374,"E01027220",11.656,10.002
4375,"E01019728",11.932,7.649
4376,"E01025907",8.495,8.886
4377,"E01023082",10.786,8.652
4378,"E01031480",9.019,8.344
4379,"E01030121",5.465,8.956
4380,"E01030599",17.835,10.304
4381,"E01004674",25.545,13.424
4382,"E01032682",8.07,7.41
4383,"W01001896",11.636,8.47
4384,"E01006838",14.153,8.278
4385,"E01032444",13.61,8.449
4386,"E01033008",30.813,10.92
4387,"E01031407",8.125,9.283
4388,"W01001005",10.765,7.125
4389,"E01030597",11.154,9.48
4390,"E01016621",10.098,9.632
4391,"E01006709",11.886,7.423
4392,"E01031216",5.111,7.804
4393,"E01021798",8.915,9.091
4394,"E01031959",4.795,7.623
4395,"E01033087",18.152,10.979
4396,"E01012976",5.051,8.458
4397,"E01005683",18.687,8.647
4398,"E01004214",40.968,13.255
4399,"E01014674",10.409,9.468
4400,"E01009916",9.275,8.338
4401,"E01009120",9.978,8.518
4402,"E01030938",6.714,7.799
4403,"E01000145",24.055,12.343
4404,"E01020743",7.281,6.723
4405,"E01033251",6.107,7.968
4406,"E01014825",4.844,7.991
4407,"E01010091",14.431,9.753
4408,"E01000470",16.266,10.756
4409,"E01016451",13.826,10.189
4410,"E01005172",20.115,9.927
4411,"E01009596",15.914,10.11
4412,"E01010144",13.241,9.643
4413,"E01015861",13.973,10.185
4414,"E01001380",26.617,13.034
4415,"E01028813",6.477,8.363
4416,"W01001509",5.315,6.934
4417,"E01014424",4.583,7.395
4418,"E01005926",9.596,7.636
4419,"E01019120",7.266,5.329
4420,"E01019599",6.921,7.338
4421,"W01001277",5.746,6.852
4422,"E01021804",14.518,10.426
4423,"E01007355",11.557,8.209
4424,"E01026895",5.342,8.287
4425,"W01001585",5.729,7.156
4426,"E01001937",26.806,13.041
4427,"E01014688",9.957,8.78
4428,"E01007221",10.679,7.297
4429,"E01027690",9.373,8.061
4430,"E01001956",28.488,13.872
4431,"E01003084",18.888,12.068
4432,"E01004978",17.339,9.105
4433,"E01012197",14.24,7.397
4434,"E01028361",11.604,9.772
4435,"E01017095",9.017,9.205
4436,"E01032309",9.49,8.48
4437,"E01025413",11.93,7.355
4438,"E01028336",7.998,8.915
4439,"E01031208",5.471,7.552
4440,"E01030636",16.043,10.085
4441,"E01031289",8.559,8.581
4442,"E01019208",7.75,5.898
4443,"E01006814",15.946,8.68
4444,"E01012324",9.013,7.274
4445,"E01015841",11.347,9.965
4446,"E01020355",4.933,6.756
4447,"E01028368",7.828,9.015
4448,"E01030768",30.04,12.238
4449,"E01029018",4.097,7.087
4450,"E01023413",13.594,9.501
4451,"E01032343",8.711,8.071
4452,"E01014738",7.13,7.429
4453,"E01019286",5.123,4.405
4454,"E01004822",18.744,9.917
4455,"E01026393",5.254,8.847
4456,"E01013844",17.197,10.222
4457,"W01001787",14.187,8.944
4458,"E01009039",11.136,9.044
4459,"E01009031",15.564,9.543
4460,"E01007038",9.024,7.305
4461,"W01001375",3.141,5.827
4462,"W01001372",9.545,7.811
4463,"E01031342",9.576,8.331
4464,"W01001377",3.955,6.111
4465,"E01031343",10.567,9.292
4466,"W01001374",3.052,5.87
4467,"W01001098",7.068,7.2
4468,"W01001376",3.085,5.814
4469,"E01018671",15.463,7.984
4470,"W01001099",7.713,7.336
4471,"E01022698",15.727,9.369
4472,"W01001019",4.734,5.698
4473,"E01022699",11.104,8.386
4474,"E01022618",5.653,7.344
4475,"E01018673",15.461,8.09
4476,"E01018670",6.938,7.037
4477,"E01024690",9.1,11.033
4478,"E01024611",9.058,9.17
4479,"W01001373",7.48,7.529
4480,"E01017388",6.45,8.855
4481,"W01001370",9.687,7.944
4482,"E01022632",5.116,7.236
4483,"W01001415",7.191,7.273
4484,"E01022636",6.412,7.864
4485,"E01020639",3.783,5.486
4486,"E01022634",7.482,8.054
4487,"E01022889",7.925,8.021
4488,"E01009203",26.887,11.2
4489,"E01020648",4.197,5.679
4490,"E01022888",6.589,7.816
4491,"E01008812",11.483,6.976
4492,"E01020649",3.985,5.757
4493,"E01018860",6.253,6.585
4494,"E01016313",6.836,8.232
4495,"E01018861",2.403,5.55
4496,"E01019834",7.963,8.693
4497,"E01024801",10.933,9.605
4498,"E01024880",12.432,7.822
4499,"E01024881",16.996,8.572
4500,"E01018863",2.358,5.395
4501,"E01022630",5.813,7.607
4502,"E01024637",7.392,9.604
4503,"E01008828",8.814,6.634
4504,"E01003765",34.298,13.894
4505,"E01000815",16.303,10.292
4506,"E01017758",9.785,9.006
4507,"E01022107",11.838,8.772
4508,"E01023066",9.547,7.64
4509,"E01007161",11.299,7.315
4510,"W01001143",4.677,6.355
4511,"E01022186",4.668,7.081
4512,"E01033069",14.749,8.961
4513,"E01009164",10.77,8.389
4514,"W01001144",5.955,6.424
4515,"W01001245",7.584,6.776
4516,"E01033068",14.031,8.942
4517,"E01001603",17.051,10.704
4518,"W01001145",9.204,7.021
4519,"E01022106",11.357,8.826
4520,"W01001146",7.156,6.433
4521,"E01022187",5.321,7.287
4522,"E01001681",15.628,11.32
4523,"E01009659",13.659,10.639
4524,"W01001147",3.166,5.691
4525,"W01001244",7.407,6.643
4526,"E01001682",16.511,10.748
4527,"E01020159",3.544,5.985
4528,"E01005638",27.497,10.259
4529,"E01001683",15.628,11.32
4530,"E01021758",15.129,10.373
4531,"E01012819",13.848,10.615
4532,"E01006877",24.742,9.255
4533,"E01012898",14.025,10.066
4534,"E01006879",17.449,8.784
4535,"E01012813",12.928,9.806
4536,"E01004412",23.213,13.167
4537,"E01019763",7.31,6.306
4538,"E01012892",20.829,10.536
4539,"E01004493",20.133,12.164
4540,"E01004415",21.083,12.177
4541,"E01023896",19.425,11.106
4542,"E01004494",23.779,12.768
4543,"E01001076",10.907,9.324
4544,"E01002411",18.017,10.523
4545,"E01019476",10.776,8.848
4546,"E01002490",24.899,12.81
4547,"E01024343",8.39,8.801
4548,"E01004414",21.734,12.515
4549,"E01004737",35.706,14.225
4550,"E01004495",20.133,12.164
4551,"E01003257",24.404,12.778
4552,"E01015750",15.374,10.664
4553,"E01028313",6.91,8.09
4554,"E01024538",5.128,8.48
4555,"E01002248",19.316,11.755
4556,"E01010544",9.325,8.12
4557,"E01002249",19.912,11.666
4558,"E01023341",11.486,9.613
4559,"E01005346",23.548,10.192
4560,"E01010547",9.467,8.052
4561,"E01004240",33.322,13.89
4562,"E01025344",8.324,6.664
4563,"E01003343",23.517,12.874
4564,"E01010546",8.412,7.776
4565,"E01004241",32.061,13.703
4566,"E01023340",10.645,9.43
4567,"E01003342",23.517,12.874
4568,"E01003345",21.617,12.521
4569,"E01025347",8.909,6.637
4570,"E01017339",7.056,8.563
4571,"E01023343",9.139,9.204
4572,"E01003344",23.277,12.884
4573,"E01025346",6.732,6.201
4574,"E01017338",8.129,8.385
4575,"E01023345",17.594,9.952
4576,"E01003347",17.925,11.63
4577,"E01023342",8.606,9.126
4578,"E01022311",13.61,9.072
4579,"E01022390",4.307,7.23
4580,"E01006382",13.809,8.307
4581,"E01000366",20.233,11.535
4582,"E01002507",26.702,12.493
4583,"E01006383",13.767,8.383
4584,"E01000367",18.25,11.343
4585,"E01024396",10.812,9.789
4586,"E01002585",19.767,11.993
4587,"E01016372",11.441,9.551
4588,"E01002504",18.162,11.294
4589,"E01019265",3.606,4.469
4590,"E01007268",7.428,6.61
4591,"E01022391",4.958,7.165
4592,"E01002584",21.875,11.963
4593,"E01013288",6.35,8.848
4594,"E01025282",5.956,6.414
4595,"E01024317",16.869,11.326
4596,"E01002505",21.762,11.483
4597,"E01002583",21.706,11.794
4598,"E01002502",18.703,11.463
4599,"E01002582",27.537,12.884
4600,"E01006301",11.479,8.142
4601,"E01016307",6.305,8.25
4602,"E01025013",8.604,6.809
4603,"E01002503",20.232,11.473
4604,"E01010591",12.46,7.818
4605,"E01023130",10.647,9.137
4606,"E01008667",14.89,7.355
4607,"E01019228",2.762,4.474
4608,"E01025622",14.236,9.576
4609,"E01015902",14.064,10.659
4610,"E01009060",22.507,11.339
4611,"E01010911",6.726,6.658
4612,"E01024110",6.939,8.632
4613,"E01018521",14.579,7.834
4614,"E01031143",7.533,8.468
4615,"E01010658",15.74,9.504
4616,"E01019226",3.548,4.614
4617,"E01033627",30.871,12.028
4618,"E01007966",13.222,9.016
4619,"E01013082",5.059,8.814
4620,"E01010994",19.77,9.097
4621,"E01016174",15.098,11.278
4622,"W01001684",20.253,9.859
4623,"W01000111",3.887,4.654
4624,"E01018665",9.779,7.582
4625,"E01021293",18.643,10.714
4626,"E01001796",29.572,13.946
4627,"E01025988",12.546,9.409
4628,"E01011057",17.621,9.167
4629,"E01018923",1.986,5.567
4630,"E01026179",5.154,8.802
4631,"E01028528",18.015,15.652
4632,"E01000615",30,12.735
4633,"E01031826",10.794,9.712
4634,"E01029094",10.696,8.791
4635,"E01021426",11.773,9.859
4636,"E01010033",15.033,9.68
4637,"E01001804",23.793,13.428
4638,"E01015254",6.501,7.104
4639,"E01018811",4.105,6.153
4640,"W01001462",3.182,6.098
4641,"E01025846",16.107,10.274
4642,"E01006451",13.731,8.225
4643,"E01011076",7.644,6.764
4644,"E01027472",2.427,5.079
4645,"E01016046",14.624,11.418
4646,"E01007857",17.052,9.123
4647,"E01029282",9.212,8.137
4648,"E01018895",8.672,6.728
4649,"E01030379",14.322,10.097
4650,"E01006410",10.683,7.96
4651,"E01021201",5.459,7.647
4652,"E01015260",4.908,7.302
4653,"E01015263",6.959,7.308
4654,"E01021280",12.324,9.842
4655,"E01010480",11.489,8.755
4656,"E01021281",11.713,9.861
4657,"E01033028",16.28,10.357
4658,"E01018361",13.739,8.137
4659,"E01021200",5.551,7.566
4660,"E01016946",10.195,9.966
4661,"E01022388",5.059,7.373
4662,"E01021203",5.604,7.859
4663,"E01022389",5.46,7.663
4664,"E01015262",6.386,7.053
4665,"E01026045",4.547,8.398
4666,"E01022308",11.337,8.993
4667,"E01011881",11.928,8.52
4668,"W01001449",6.174,6.802
4669,"E01025259",11.962,7.47
4670,"E01016894",12.082,10.746
4671,"E01018360",9.304,7.036
4672,"E01000015",22.308,12.278
4673,"E01024380",6.634,8.396
4674,"E01004427",23.009,13.017
4675,"E01018363",12.583,7.777
4676,"E01015261",5.525,6.992
4677,"E01013268",6.512,9.001
4678,"E01028325",6.289,8.841
4679,"E01028322",7.321,8.242
4680,"W01000998",7.001,6.413
4681,"E01026321",11.71,9.427
4682,"E01028327",7.247,8.801
4683,"E01022309",10.219,8.577
4684,"W01000919",2.395,4.996
4685,"E01013071",9.81,9.171
4686,"E01016368",14.311,10.009
4687,"W01000918",2.887,5.094
4688,"E01015074",12.134,8.318
4689,"E01026320",14.052,9.297
4690,"E01021093",7.244,8.659
4691,"E01021012",8.983,9.912
4692,"E01029028",3.31,6.968
4693,"W01000550",1.895,4.354
4694,"E01013070",9.409,8.869
4695,"E01015077",10.646,8.501
4696,"E01028323",9.252,8.529
4697,"E01028320",9.004,9.167
4698,"E01029029",6.945,7.722
4699,"W01000551",1.661,4.896
4700,"E01010211",12.769,8.706
4701,"E01004273",29.54,13.331
4702,"E01004272",34.565,14.22
4703,"E01010290",10.989,8.586
4704,"E01010291",16.494,9.588
4705,"E01010210",11.189,8.53
4706,"E01010213",12.313,8.545
4707,"E01004275",27.951,12.088
4708,"E01004270",29.059,13.5
4709,"E01004271",29.736,13.537
4710,"E01025433",19.484,10.616
4711,"E01008961",19.693,9.925
4712,"E01008960",18.904,9.766
4713,"E01012908",9.095,9.18
4714,"E01014980",14.111,9.17
4715,"E01008963",14.082,9.935
4716,"E01025435",14.098,8.695
4717,"E01014901",15.319,9.551
4718,"E01018532",6.8,6.631
4719,"E01018533",6.221,6.65
4720,"E01012989",4.697,8.309
4721,"E01018534",7.591,6.464
4722,"E01012909",8.391,9.034
4723,"E01018535",6.697,6.572
4724,"E01018537",5.944,6.08
4725,"E01016531",9.492,8.586
4726,"E01013245",7.905,8.679
4727,"E01018536",6.906,6.316
4728,"E01027239",12.012,10.263
4729,"E01016530",8.484,8.555
4730,"E01027238",17.501,10.73
4731,"W01000727",4.518,6.224
4732,"W01000726",3.063,5.446
4733,"E01013244",6.587,8.531
4734,"E01029231",9.412,8.947
4735,"E01013247",7.694,8.559
4736,"W01001618",11.819,8.421
4737,"E01026992",10.625,8.813
4738,"W01001699",17.198,9.185
4739,"E01028916",3.96,6.253
4740,"E01021462",11.917,10.307
4741,"E01026913",4.748,8.524
4742,"W01000724",3.626,5.379
4743,"E01026912",4.435,8.863
4744,"E01013242",8.722,8.938
4745,"E01026993",6.254,8.136
4746,"E01020584",6.238,7.655
4747,"E01012560",13.541,8.498
4748,"E01010971",14.659,8.49
4749,"E01014566",14.65,10.127
4750,"E01021465",15.072,10.726
4751,"E01020505",3.093,6.934
4752,"E01020504",3.271,6.693
4753,"E01012563",15.988,8.258
4754,"E01012562",12.376,7.733
4755,"E01020585",5.455,7.054
4756,"E01028997",4.904,6.239
4757,"E01021463",12.051,10.048
4758,"E01014567",14.943,10.038
4759,"E01020502",6.564,7.432
4760,"E01006133",10.31,7.889
4761,"E01008136",8.67,7.265
4762,"E01006135",12.84,7.68
4763,"E01006132",13.005,7.967
4764,"E01006137",19.196,8.725
4765,"E01025813",6.043,8.483
4766,"E01006134",12.66,7.65
4767,"E01006136",19.913,8.818
4768,"E01003026",23.965,13.041
4769,"E01025418",19.5,10.379
4770,"E01004149",17.367,11.148
4771,"E01012348",7.909,6.97
4772,"E01020634",4.38,5.384
4773,"E01009207",14.123,9.065
4774,"E01008895",15.212,10.638
4775,"E01016314",10.158,8.245
4776,"E01017832",14.831,9.509
4777,"E01006130",14.435,8.28
4778,"W01001882",9.022,7.093
4779,"E01008137",9.828,8.146
4780,"W01001803",8.59,7.992
4781,"W01001883",6.204,8.003
4782,"W01001802",8.954,8.303
4783,"W01001805",8.127,8.077
4784,"E01020357",5.098,7.12
4785,"W01001884",11.59,7.598
4786,"E01020354",5.938,7.325
4787,"W01001804",10.282,8.498
4788,"E01026369",5.563,8.793
4789,"E01023269",12.585,8.636
4790,"E01020356",4.95,6.84
4791,"E01032388",5.287,7.55
4792,"E01026368",5.713,8.381
4793,"E01023813",13.876,9.538
4794,"E01020299",2.447,5.975
4795,"E01012279",15.308,7.279
4796,"W01001706",12.991,8.131
4797,"E01014271",11.359,8.366
4798,"E01012278",18.826,7.87
4799,"E01014273",21.112,10.145
4800,"E01014270",12.459,8.657
4801,"E01003374",20.768,11.838
4802,"E01017328",9.419,8.852
4803,"E01020218",11.507,7.818
4804,"E01019321",2.743,4.433
4805,"W01001786",11.526,8.401
4806,"E01003377",20.769,12.36
4807,"E01019320",2.281,4.18
4808,"E01003376",20.236,12.206
4809,"E01019322",2.855,4.472
4810,"E01019323",2.591,4.231
4811,"E01003375",18.077,10.904
4812,"E01022548",13.838,9.852
4813,"E01011316",24.075,10.322
4814,"E01022549",13.057,9.551
4815,"E01024540",5.879,8.957
4816,"E01024541",6.816,9.057
4817,"E01024545",5.84,8.667
4818,"E01024542",7.301,9.465
4819,"E01009345",21.194,10.586
4820,"E01009342",37.308,19.252
4821,"E01024547",5.928,8.835
4822,"E01024544",5.814,8.683
4823,"E01007341",11.887,8.949
4824,"E01009344",18.449,11.952
4825,"E01007340",23.446,9.105
4826,"E01009347",23.909,11.19
4827,"E01007343",10,8.231
4828,"E01009346",19.006,10.374
4829,"E01024548",5.299,9.075
4830,"E01026536",4.543,8.093
4831,"E01009343",37.308,19.252
4832,"E01009340",20.197,11.148
4833,"E01022011",6.164,8.235
4834,"E01022090",9.074,9.404
4835,"E01016073",9.008,8.86
4836,"E01018076",5.24,8.577
4837,"E01024096",7.194,8.993
4838,"E01024017",8.021,10.458
4839,"E01025190",6.838,6.784
4840,"E01022091",7.091,9.265
4841,"E01019173",8.751,6.695
4842,"E01022010",6.792,8.711
4843,"E01019172",7.577,6.399
4844,"E01025111",7.776,6.644
4845,"E01025110",7.431,6.604
4846,"E01025191",7.486,7.073
4847,"E01025192",11.426,7.696
4848,"E01019175",9.39,7.298
4849,"E01024095",8.773,9.102
4850,"E01024014",5.719,9.166
4851,"E01019170",7.844,7.511
4852,"E01014141",8.431,7.603
4853,"E01023199",7.689,7.521
4854,"E01012148",11.698,7.612
4855,"E01014143",9.242,8.008
4856,"E01014140",8.59,7.909
4857,"E01014145",9.454,7.968
4858,"E01014142",10.728,8.356
4859,"E01014144",9.888,8.668
4860,"E01028139",13.313,9.473
4861,"E01012149",8.004,7.004
4862,"W01001297",3.655,5.837
4863,"E01026786",2.635,7.591
4864,"E01029376",10.018,8.146
4865,"E01003410",20.15,12.431
4866,"E01032236",12.74,8.735
4867,"E01013411",9.183,8.028
4868,"E01018331",14.6,7.875
4869,"E01006646",18.844,9.713
4870,"E01021586",12.702,10.516
4871,"E01027567",4.292,5.616
4872,"E01001769",22.864,13.291
4873,"E01021507",11.913,9.487
4874,"E01002325",15.944,11.589
4875,"E01013565",17.09,10.998
4876,"E01022796",9.115,8.605
4877,"W01000644",3.422,5.361
4878,"E01021587",12.321,10.004
4879,"E01021506",11.736,9.295
4880,"E01024205",6.006,9.875
4881,"E01013564",11.03,9.21
4882,"E01016260",9.647,9.064
4883,"E01027559",4.152,5.766
4884,"E01018266",5.947,8.802
4885,"E01024284",18.693,11.565
4886,"E01024204",6.424,9.991
4887,"E01016263",8.039,8.003
4888,"E01022201",4.862,7.22
4889,"E01024285",17.203,11.417
4890,"E01013562",12.589,9.191
4891,"W01000645",5.384,6.225
4892,"E01018267",7.741,9.22
4893,"E01024283",18.715,11.797
4894,"W01000456",2.627,5.17
4895,"E01013374",8.431,8.259
4896,"E01029321",2.471,6.299
4897,"E01013377",7.616,8.096
4898,"E01029320",2.401,6.469
4899,"E01013376",6.118,8.022
4900,"E01029325",2.127,5.376
4901,"E01029322",2.332,5.559
4902,"E01027328",7.078,8.926
4903,"W01000457",3.483,6.203
4904,"E01021351",9.033,9.782
4905,"E01021358",11.045,9.692
4906,"E01029369",10.658,8.223
4907,"E01021350",9.472,9.685
4908,"E01029368",7.53,7.813
4909,"E01024059",8.528,9.011
4910,"E01021353",9.318,9.951
4911,"E01026007",4.301,8.376
4912,"E01021355",6.856,9.041
4913,"E01026006",13.305,9.26
4914,"E01021352",9.175,9.866
4915,"E01010065",20.024,10.72
4916,"E01024058",9.375,9.145
4917,"E01026087",4.38,8.392
4918,"E01010067",18.812,9.812
4919,"E01010064",20.557,10.797
4920,"E01021359",8.661,9.155
4921,"E01032015",9.107,8.129
4922,"E01023306",8.642,9.25
4923,"E01026074",3.908,7.434
4924,"E01026077",7.141,8.721
4925,"E01032094",7.422,8.136
4926,"E01032095",7.119,8.017
4927,"E01010062",22.805,11.468
4928,"E01032014",10.559,8.373
4929,"E01033119",5.937,9.133
4930,"E01026085",4.625,7.684
4931,"E01032096",7.451,8.073
4932,"E01033198",7.296,6.858
4933,"E01026076",4.284,8.236
4934,"E01033118",6.25,8.94
4935,"E01029171",5.755,7.825
4936,"E01029173",4.852,7.524
4937,"E01029170",6.247,8.15
4938,"E01029175",8.508,8.299
4939,"E01029172",5.631,7.964
4940,"E01032012",6.246,7.739
4941,"E01032093",6.605,7.897
4942,"W01000266",7.808,6.842
4943,"E01027178",8.151,8.843
4944,"E01012317",7.474,7.224
4945,"E01012395",13.113,8.101
4946,"E01012316",10.861,7.381
4947,"E01012396",36.726,9.896
4948,"E01010329",9.881,8.291
4949,"E01012397",20.108,8.707
4950,"E01010321",11.434,8.719
4951,"E01010328",12.649,8.945
4952,"E01006376",13.52,8.372
4953,"E01027538",6.385,5.857
4954,"E01012314",7.629,7.041
4955,"E01013545",14.725,9.857
4956,"E01013544",12.429,9.266
4957,"W01000627",2.414,5.087
4958,"E01013547",17.524,12.874
4959,"W01000626",3.827,5.704
4960,"E01013546",12.412,9.82
4961,"E01029531",7.987,8.014
4962,"E01012759",12.256,9.963
4963,"E01011322",17.569,9.487
4964,"E01014842",5.317,6.734
4965,"E01002230",15.584,10.192
4966,"W01000230",5.172,6.305
4967,"W01001476",4.023,6.441
4968,"E01013509",15.348,9.791
4969,"E01020348",10.625,8.061
4970,"W01000624",2.454,4.975
4971,"E01025605",5.468,5.985
4972,"E01020340",2.841,5.709
4973,"E01027539",5.339,5.658
4974,"E01016273",12.074,9.144
4975,"E01020341",3.079,5.659
4976,"E01020342",3.64,5.747
4977,"E01000728",11.829,9.579
4978,"E01020343",5.213,7.108
4979,"E01009138",17.053,10.346
4980,"E01009139",17.857,10.499
4981,"E01020344",5.479,7.081
4982,"E01007138",12.988,6.688
4983,"E01020345",4.719,7.035
4984,"E01007139",13.109,7.226
4985,"E01009130",14.453,10.367
4986,"E01009131",12.418,10.5
4987,"E01009132",14.72,10.026
4988,"E01009133",13.893,10.306
4989,"W01001477",3.525,6.033
4990,"E01022336",7.811,8.799
4991,"E01033562",43.506,24.096
4992,"E01026709",5.789,8.081
4993,"E01033561",32.988,11.68
4994,"E01017371",7.294,8.928
4995,"E01033564",28.699,11.648
4996,"E01033565",32.662,11.829
4997,"E01028831",6.321,7.109
4998,"E01014236",9.466,8.102
4999,"E01031046",17.119,9.754
5000,"E01005288",17.401,9.585
5001,"E01032200",4.377,6.966
5002,"E01029103",3.281,6.963
5003,"E01031047",14.836,9.626
5004,"E01033567",27.491,11.099
5005,"E01005289",20.077,9.594
5006,"E01026262",5.914,8.696
5007,"E01015586",8.376,8.428
5008,"E01026265",6.025,8.864
5009,"E01023606",12.121,9.364
5010,"E01005209",19.209,9.612
5011,"E01032281",12.323,8.779
5012,"E01022296",13.86,9.206
5013,"E01014792",8.004,7.496
5014,"E01032282",14.073,9.043
5015,"E01032203",6.34,7.39
5016,"E01032202",5.904,7.427
